"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-08 00:00:00",0,26.18,5.489,0,0,0,0,0,0,0,0,1.943,245.2,0,245.2,218.3
"2022-02-08 00:01:00",0,26.2,5.576,0,0,0,0,0,0,0,0,1.75,244.4,0,244.4,217.7
"2022-02-08 00:02:00",0,26.23,5.45,0,0,0,0,0,0,0,0,1.75,246.3,0,246.3,219.7
"2022-02-08 00:03:00",0,26.18,5.549,0,0,0,0,0,0,0,0,1.75,245.7,0,245.7,219.6
"2022-02-08 00:04:00",0,26.18,5.289,0,0,0,0,0,0,0,0,1.864,246,0,246,219.6
"2022-02-08 00:05:00",0,26.22,5.284,0,0,0,0,0,0,0,0,1.614,245.6,0,245.6,218.8
"2022-02-08 00:06:00",0,26.26,5.313,0,0,0,0,0,0,0,0,2.046,244.4,0,244.4,218.7
"2022-02-08 00:07:00",0,26.27,5.506,0,0,0,0,0,0,0,0,1.943,234.9,0,234.9,218.2
"2022-02-08 00:08:00",0,26.22,5.492,0,0,0,0,0,0,0,0,1.693,234.6,0,234.6,217.8
"2022-02-08 00:09:00",0,26.2,5.399,0,0,0,0,0,0,0,0,1.716,234.9,0,234.9,217.8
"2022-02-08 00:10:00",0,26.13,5.257,0,0,0,0,0,0,0,0,1.898,235.4,0,235.4,219
"2022-02-08 00:11:00",0,26.16,5.263,0,0,0,0,0,0,0,0,1.943,235.7,0,235.7,219.3
"2022-02-08 00:12:00",0,26.2,5.329,0,0,0,0,0,0,0,0,1.852,236.4,0,236.4,219.8
"2022-02-08 00:13:00",0,26.15,5.373,0,0,0,0,0,0,0,0,1.841,150.1,0,150.1,219.7
"2022-02-08 00:14:00",0,26.07,5.376,0,0,0,0,0,0,0,0,1.796,135.1,0,135.1,219.9
"2022-02-08 00:15:00",0,26.17,5.488,0,0,0,0,0,0,0,0,1.591,135.1,0,135.1,219.8
"2022-02-08 00:16:00",0,26.01,5.501,0,0,0,0,0,0,0,0,1.705,135,0,135,219.8
"2022-02-08 00:17:00",0,25.95,5.232,0,0,0,0,0,0,0,0,1.818,136,0,136,221.2
"2022-02-08 00:18:00",0,25.88,5.119,0,0,0,0,0,0,0,0,1.705,136.6,0,136.6,221.2
"2022-02-08 00:19:00",0,25.83,5.122,0,0,0,0,0,0,0,0,1.887,136.2,0,136.2,221.5
"2022-02-08 00:20:00",0,25.79,5.195,0,0,0,0,0,0,0,0,1.762,136.4,0,136.4,221.2
"2022-02-08 00:21:00",0,25.77,5.219,0,0,0,0,0,0,0,0,1.705,137.2,0,137.2,221.8
"2022-02-08 00:22:00",0,25.74,5.184,0,0,0,0,0,0,0,0,1.807,136.5,0,136.5,221.7
"2022-02-08 00:23:00",0,25.72,5.132,0,0,0,0,0,0,0,0,1.784,136.6,0,136.6,222.1
"2022-02-08 00:24:00",0,25.76,5.146,0,0,0,0,0,0,0,0,1.796,136.1,0,136.1,221.8
"2022-02-08 00:25:00",0,25.71,5.072,0,0,0,0,0,0,0,0,1.727,264.2,0,264.2,221.2
"2022-02-08 00:26:00",0,25.7,4.855,0,0,0,0,0,0,0,0,1.932,246.6,0,246.6,221.5
"2022-02-08 00:27:00",0,25.69,4.968,0,0,0,0,0,0,0,0,1.716,243.5,0,243.5,221.5
"2022-02-08 00:28:00",0,25.66,4.978,0,0,0,0,0,0,0,0,1.784,242.2,0,242.2,221.4
"2022-02-08 00:29:00",0,25.6,4.858,0,0,0,0,0,0,0,0,1.659,241,0,241,220.6
"2022-02-08 00:30:00",0,25.55,4.962,0,0,0,0,0,0,0,0,1.875,240.7,0,240.7,221.5
"2022-02-08 00:31:00",0,25.6,5.035,0,0,0,0,0,0,0,0,1.773,241.1,0,241.1,222
"2022-02-08 00:32:00",0,25.63,4.932,0,0,0,0,0,0,0,0,1.693,241.1,0,241.1,221.6
"2022-02-08 00:33:00",0,25.53,4.947,0,0,0,0,0,0,0,0,1.887,240.3,0,240.3,221.9
"2022-02-08 00:34:00",0,25.49,4.892,0,0,0,0,0,0,0,0,1.784,239.8,0,239.8,221.7
"2022-02-08 00:35:00",0,25.48,4.826,0,0,0,0,0,0,0,0,1.841,240,0,240,221.6
"2022-02-08 00:36:00",0,25.5,4.935,0,0,0,0,0,0,0,0,1.796,239.5,0,239.5,221.2
