"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-18 00:00:00",0,24.64,2.724,0,0,0,0,0,0,0,0,1.591,160.2,0,160.2,216
"2022-02-18 00:01:00",0,24.83,2.751,0,0,0,0,0,0,0,0,1.534,160.1,0,160.1,216
"2022-02-18 00:02:00",0,24.7,2.795,0,0,0,0,0,0,0,0,1.443,149.9,0,149.9,216.5
"2022-02-18 00:03:00",0,24.73,2.833,0,0,0,0,0,0,0,0,1.716,58.86,0,58.86,217.6
"2022-02-18 00:04:00",0,24.75,2.8,0,0,0,0,0,0,0,0,1.83,58.74,0,58.74,217.6
"2022-02-18 00:05:00",0,24.74,2.897,0,0,0,0,0,0,0,0,1.671,58.83,0,58.83,217.3
"2022-02-18 00:06:00",0,24.74,2.803,0,0,0,0,0,0,0,0,1.648,58.9,0,58.9,217.2
"2022-02-18 00:07:00",0,24.79,2.775,0,0,0,0,0,0,0,0,1.739,58.81,0,58.81,217.4
"2022-02-18 00:08:00",0,24.96,2.8,0,0,0,0,0,0,0,0,1.841,59.13,0,59.13,217.7
"2022-02-18 00:09:00",0,24.88,2.869,0,0,0,0,0,0,0,0,1.807,53.68,0,53.68,217.7
"2022-02-18 00:10:00",0,25.03,2.891,0,0,0,0,0,0,0,0,1.898,53.16,0,53.16,217
"2022-02-18 00:11:00",0,25,3.027,0,0,0,0,0,0,0,0,1.796,52.92,0,52.92,216.3
"2022-02-18 00:12:00",0,24.94,2.959,0,0,0,0,0,0,0,0,1.75,52.99,0,52.99,216.2
"2022-02-18 00:13:00",0,25.05,3.077,0,0,0,0,0,0,0,0,1.637,53.16,0,53.16,215.9
"2022-02-18 00:14:00",0,24.97,3.055,0,0,0,0,0,0,0,0,1.591,77.24,0,77.24,215.7
"2022-02-18 00:15:00",0,25.05,2.916,0,0,0,0,0,0,0,0,1.523,174.4,0,174.4,215.7
"2022-02-18 00:16:00",0,25.1,2.859,0,0,0,0,0,0,0,0,1.432,161.3,0,161.3,214.8
"2022-02-18 00:17:00",0,25.04,3.008,0,0,0,0,0,0,0,0,1.773,159.2,0,159.2,215.3
"2022-02-18 00:18:00",0,24.92,3.003,0,0,0,0,0,0,0,0,1.784,157.7,0,157.7,215.2
"2022-02-18 00:19:00",0,24.88,2.858,0,0,0,0,0,0,0,0,1.591,157.4,0,157.4,215.7
"2022-02-18 00:20:00",0,24.89,2.82,0,0,0,0,0,0,0,0,1.773,156.7,0,156.7,215.4
"2022-02-18 00:21:00",0,24.84,2.832,0,0,0,0,0,0,0,0,1.637,156.6,0,156.6,215.7
"2022-02-18 00:22:00",0,24.82,2.802,0,0,0,0,0,0,0,0,1.864,156.4,0,156.4,216.5
"2022-02-18 00:23:00",0,24.84,2.89,0,0,0,0,0,0,0,0,1.602,156.2,0,156.2,216.1
"2022-02-18 00:24:00",0,24.86,2.693,0,0,0,0,0,0,0,0,1.625,156.4,0,156.4,217
"2022-02-18 00:25:00",0,24.85,2.633,0,0,0,0,0,0,0,0,1.648,156.6,0,156.6,217.4
"2022-02-18 00:26:00",0,24.86,2.658,0,0,0,0,0,0,0,0,1.602,156.5,0,156.5,217.4
"2022-02-18 00:27:00",0,24.75,2.619,0,0,0,0,0,0,0,0,1.534,156.2,0,156.2,217.2
"2022-02-18 00:28:00",0,24.76,2.569,0,0,0,0,0,0,0,0,1.568,156,0,156,216.8
"2022-02-18 00:29:00",0,24.72,2.535,0,0,0,0,0,0,0,0,1.762,156.2,0,156.2,217.7
"2022-02-18 00:30:00",0,24.71,2.639,0,0,0,0,0,0,0,0,1.477,156.3,0,156.3,217.6
"2022-02-18 00:31:00",0,24.72,2.595,0,0,0,0,0,0,0,0,1.557,155.9,0,155.9,217.3
"2022-02-18 00:32:00",0,24.79,2.645,0,0,0,0,0,0,0,0,1.864,156,0,156,217.4
"2022-02-18 00:33:00",0,24.93,2.676,0,0,0,0,0,0,0,0,1.852,156,0,156,217.4
"2022-02-18 00:34:00",0,24.85,2.756,0,0,0,0,0,0,0,0,1.716,155.6,0,155.6,217.4
"2022-02-18 00:35:00",0,24.77,2.641,0,0,0,0,0,0,0,0,1.637,156,0,156,218
"2022-02-18 00:36:00",0,24.68,2.633,0,0,0,0,0,0,0,0,1.773,155.7,0,155.7,218.4
