"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-02 00:00:00",0,26.31,2.595,0,0,0,0,0,0,0,0,1.739,1477,0,1477,213
"2022-02-02 00:01:00",0,26.39,2.52,0,0,0,0,0,0,0,0,1.568,1476,0,1476,213.2
"2022-02-02 00:02:00",0,26.44,2.599,0,0,0,0,0,0,0,0,1.727,1463,0,1463,213.4
"2022-02-02 00:03:00",0,26.4,2.652,0,0,0,0,0,0,0,0,1.659,1464,0,1464,213.9
"2022-02-02 00:04:00",0,26.39,2.573,0,0,0,0,0,0,0,0,1.591,1464,0,1464,214.6
"2022-02-02 00:05:00",0,26.32,2.637,0,0,0,0,0,0,0,0,1.705,1466,0,1466,214.2
"2022-02-02 00:06:00",0,26.32,2.677,0,0,0,0,0,0,0,0,1.637,1462,0,1462,214.3
"2022-02-02 00:07:00",0,26.27,2.513,0,0,0,0,0,0,0,0,1.705,1461,0,1461,214.2
"2022-02-02 00:08:00",0,26.24,2.638,0,0,0,0,0,0,0,0,1.75,1457,0,1457,213.5
"2022-02-02 00:09:00",0,26.13,2.58,0,0,0,0,0,0,0,0,1.75,1457,0,1457,214
"2022-02-02 00:10:00",0,26.16,2.582,0,0,0,0,0,0,0,0,1.75,1456,0,1456,214.1
"2022-02-02 00:11:00",0,26.17,2.608,0,0,0,0,0,0,0,0,1.443,1453,0,1453,213.6
"2022-02-02 00:12:00",0,26.15,2.572,0,0,0,0,0,0,0,0,1.637,1453,0,1453,213.5
"2022-02-02 00:13:00",0,26.13,2.606,0,0,0,0,0,0,0,0,1.716,1455,0,1455,213.5
"2022-02-02 00:14:00",0,26.02,2.602,0,0,0,0,0,0,0,0,1.773,1464,0,1464,213.4
"2022-02-02 00:15:00",0,26.09,2.537,0,0,0,0,0,0,0,0,1.852,1461,0,1461,213.3
"2022-02-02 00:16:00",0,25.97,2.578,0,0,0,0,0,0,0,0,1.682,1478,0,1478,212.8
"2022-02-02 00:17:00",0,26,2.659,0,0,0,0,0,0,0,0,1.762,1382,0,1382,212.6
"2022-02-02 00:18:00",0,25.94,2.772,0,0,0,0,0,0,0,0,1.682,1327,0,1327,213.4
"2022-02-02 00:19:00",0,25.91,2.788,0,0,0,0,0,0,0,0,1.762,1319,0,1319,213.6
"2022-02-02 00:20:00",0,25.96,2.761,0,0,0,0,0,0,0,0,1.773,1309,0,1309,213.4
"2022-02-02 00:21:00",0,25.98,2.82,0,0,0,0,0,0,0,0,1.762,1287,0,1287,214.1
"2022-02-02 00:22:00",0,26.01,2.608,0,0,0,0,0,0,0,0,1.784,1387,0,1387,214
"2022-02-02 00:23:00",0,25.91,2.558,0,0,0,0,0,0,0,0,1.773,1425,0,1425,214.3
"2022-02-02 00:24:00",0,25.79,2.468,0,0,0,0,0,0,0,0,1.75,1428,0,1428,214.3
"2022-02-02 00:25:00",0,25.76,2.434,0,0,0,0,0,0,0,0,1.83,1422,0,1422,214.4
"2022-02-02 00:26:00",0,25.75,2.5,0,0,0,0,0,0,0,0,1.807,1422,0,1422,214.7
"2022-02-02 00:27:00",0,25.67,2.407,0,0,0,0,0,0,0,0,1.602,1430,0,1430,214.8
"2022-02-02 00:28:00",0,25.79,2.48,0,0,0,0,0,0,0,0,1.659,1410,0,1410,214.9
"2022-02-02 00:29:00",0,25.78,2.503,0,0,0,0,0,0,0,0,1.818,1408,0,1408,214.8
"2022-02-02 00:30:00",0,25.75,2.542,0,0,0,0,0,0,0,0,1.818,1403,0,1403,214.6
"2022-02-02 00:31:00",0,25.66,2.497,0,0,0,0,0,0,0,0,1.637,1407,0,1407,213.7
"2022-02-02 00:32:00",0,25.57,2.496,0,0,0,0,0,0,0,0,1.614,1409,0,1409,212.8
"2022-02-02 00:33:00",0,25.76,2.577,0,0,0,0,0,0,0,0,1.807,1382,0,1382,212.1
"2022-02-02 00:34:00",0,25.69,2.584,0,0,0,0,0,0,0,0,1.762,1383,0,1383,211.9
"2022-02-02 00:35:00",0,25.6,2.578,0,0,0,0,0,0,0,0,1.637,1382,0,1382,211.5
"2022-02-02 00:36:00",0,25.61,2.578,0,0,0,0,0,0,0,0,1.625,1385,0,1385,211.7
"2022-02-02 00:37:00",0,25.47,2.522,0,0,0,0,0,0,0,0,1.602,1385,0,1385,212.2
