"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-03 00:00:00",0,26.13,3.035,0,0,0,0,0,0,0,0,1.784,1428,0,1428,215.2
"2022-02-03 00:01:00",0,26.18,3.092,0,0,0,0,0,0,0,0,1.739,1437,0,1437,214.8
"2022-02-03 00:02:00",0,26.24,3.105,0,0,0,0,0,0,0,0,1.648,1421,0,1421,214.4
"2022-02-03 00:03:00",0,26.24,3.201,0,0,0,0,0,0,0,0,1.705,1412,0,1412,214.6
"2022-02-03 00:04:00",0,26.27,3.254,0,0,0,0,0,0,0,0,1.466,1337,0,1337,214.3
"2022-02-03 00:05:00",0,26.21,3.238,0,0,0,0,0,0,0,0,1.75,1333,0,1333,214.7
"2022-02-03 00:06:00",0,26.27,3.349,0,0,0,0,0,0,0,0,1.898,1325,0,1325,215.2
"2022-02-03 00:07:00",0,26.27,3.268,0,0,0,0,0,0,0,0,1.739,1337,0,1337,215.1
"2022-02-03 00:08:00",0,26.25,3.279,0,0,0,0,0,0,0,0,1.637,1344,0,1344,214.7
"2022-02-03 00:09:00",0,26.24,3.233,0,0,0,0,0,0,0,0,1.602,1336,0,1336,215.5
"2022-02-03 00:10:00",0,26.23,3.259,0,0,0,0,0,0,0,0,1.807,1331,0,1331,216.4
"2022-02-03 00:11:00",0,26.25,3.213,0,0,0,0,0,0,0,0,1.796,1340,0,1340,216.2
"2022-02-03 00:12:00",0,26.24,3.163,0,0,0,0,0,0,0,0,1.591,1336,0,1336,215.7
"2022-02-03 00:13:00",0,26.27,3.259,0,0,0,0,0,0,0,0,1.58,1334,0,1334,215.1
"2022-02-03 00:14:00",0,26.29,3.252,0,0,0,0,0,0,0,0,1.659,1338,0,1338,216.3
"2022-02-03 00:15:00",0,26.26,3.079,0,0,0,0,0,0,0,0,1.568,1328,0,1328,216.9
"2022-02-03 00:16:00",0,26.28,3.075,0,0,0,0,0,0,0,0,1.671,1331,0,1331,216.9
"2022-02-03 00:17:00",0,26.3,3.132,0,0,0,0,0,0,0,0,1.716,1365,0,1365,216.4
"2022-02-03 00:18:00",0,26.3,3,0,0,0,0,0,0,0,0,1.693,1434,0,1434,216.1
"2022-02-03 00:19:00",0,26.28,2.929,0,0,0,0,0,0,0,0,1.773,1431,0,1431,216.2
"2022-02-03 00:20:00",0,26.33,2.927,0,0,0,0,0,0,0,0,2.012,1447,0,1447,216.4
"2022-02-03 00:21:00",0,26.31,2.987,0,0,0,0,0,0,0,0,1.443,1434,0,1434,215.6
"2022-02-03 00:22:00",0,26.29,2.983,0,0,0,0,0,0,0,0,1.739,1421,0,1421,216.2
"2022-02-03 00:23:00",0,26.33,3.058,0,0,0,0,0,0,0,0,1.932,1437,0,1437,215.9
"2022-02-03 00:24:00",0,26.34,3.008,0,0,0,0,0,0,0,0,1.682,1443,0,1443,215.2
"2022-02-03 00:25:00",0,26.31,2.994,0,0,0,0,0,0,0,0,1.75,1428,0,1428,215.6
"2022-02-03 00:26:00",0,26.3,2.939,0,0,0,0,0,0,0,0,1.693,1428,0,1428,216.3
"2022-02-03 00:27:00",0,26.28,3.006,0,0,0,0,0,0,0,0,1.716,1430,0,1430,214.2
"2022-02-03 00:28:00",0,26.23,3.083,0,0,0,0,0,0,0,0,1.602,1420,0,1420,214.6
"2022-02-03 00:29:00",0,26.29,3.078,0,0,0,0,0,0,0,0,1.659,1411,0,1411,214.3
"2022-02-03 00:30:00",0,26.28,3.111,0,0,0,0,0,0,0,0,1.762,1418,0,1418,213.9
"2022-02-03 00:31:00",0,26.31,3.11,0,0,0,0,0,0,0,0,1.807,1406,0,1406,213.4
"2022-02-03 00:32:00",0,26.31,3.282,0,0,0,0,0,0,0,0,1.637,1409,0,1409,212.9
"2022-02-03 00:33:00",0,26.27,3.205,0,0,0,0,0,0,0,0,1.796,1413,0,1413,213.5
"2022-02-03 00:34:00",0,26.32,3.141,0,0,0,0,0,0,0,0,1.75,1412,0,1412,213.3
"2022-02-03 00:35:00",0,26.33,3.272,0,0,0,0,0,0,0,0,1.455,1420,0,1420,213.6
"2022-02-03 00:36:00",0,26.29,3.163,0,0,0,0,0,0,0,0,1.671,1422,0,1422,214.6
"2022-02-03 00:37:00",0,26.23,3.073,0,0,0,0,0,0,0,0,1.489,1413,0,1413,214.2
