"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-24 00:00:00",0,26.67,3.941,0,0,0,0,0,0,0,0,1.614,1474,0,1474,217
"2022-02-24 00:01:00",0,26.56,4.101,0,0,0,0,0,0,0,0,1.761,1479,0,1479,217.2
"2022-02-24 00:02:00",0,26.5,3.911,0,0,0,0,0,0,0,0,1.671,1488,0,1488,218.1
"2022-02-24 00:03:00",0,26.5,3.906,0,0,0,0,0,0,0,0,1.523,1488,0,1488,217.8
"2022-02-24 00:04:00",0,26.5,3.848,0,0,0,0,0,0,0,0,1.636,1471,0,1471,218.3
"2022-02-24 00:05:00",0,26.4,3.891,0,0,0,0,0,0,0,0,1.591,1391,0,1391,219.2
"2022-02-24 00:06:00",0,26.39,4.025,0,0,0,0,0,0,0,0,1.83,1393,0,1393,218.8
"2022-02-24 00:07:00",0,26.39,4.034,0,0,0,0,0,0,0,0,1.591,1390,0,1390,218
"2022-02-24 00:08:00",0,26.3,3.99,0,0,0,0,0,0,0,0,1.58,1395,0,1395,217.4
"2022-02-24 00:09:00",0,26.29,3.968,0,0,0,0,0,0,0,0,1.466,1397,0,1397,217.1
"2022-02-24 00:10:00",0,26.3,3.974,0,0,0,0,0,0,0,0,1.762,1395,0,1395,217.1
"2022-02-24 00:11:00",0,26.22,3.935,0,0,0,0,0,0,0,0,1.625,1394,0,1394,216.5
"2022-02-24 00:12:00",0,26.24,4.054,0,0,0,0,0,0,0,0,1.614,1384,0,1384,216.5
"2022-02-24 00:13:00",0,26.23,4.055,0,0,0,0,0,0,0,0,1.705,1390,0,1390,216
"2022-02-24 00:14:00",0,26.2,4.081,0,0,0,0,0,0,0,0,1.705,1409,0,1409,216.2
"2022-02-24 00:15:00",0,26.17,3.888,0,0,0,0,0,0,0,0,1.739,1498,0,1498,215.3
"2022-02-24 00:16:00",0,26.24,3.911,0,0,0,0,0,0,0,0,1.568,1460,0,1460,216
"2022-02-24 00:17:00",0,26.33,3.978,0,0,0,0,0,0,0,0,1.75,1441,0,1441,216.6
"2022-02-24 00:18:00",0,26.2,3.944,0,0,0,0,0,0,0,0,1.75,1441,0,1441,216.6
"2022-02-24 00:19:00",0,26.37,3.955,0,0,0,0,0,0,0,0,1.762,1430,0,1430,216.7
"2022-02-24 00:20:00",0,26.33,3.958,0,0,0,0,0,0,0,0,1.671,1436,0,1436,216.4
"2022-02-24 00:21:00",0,26.24,3.877,0,0,0,0,0,0,0,0,1.602,1447,0,1447,216
"2022-02-24 00:22:00",0,26.15,3.861,0,0,0,0,0,0,0,0,1.921,1447,0,1447,216.9
"2022-02-24 00:23:00",0,26.26,3.916,0,0,0,0,0,0,0,0,1.875,1430,0,1430,217.1
"2022-02-24 00:24:00",0,26.36,4.004,0,0,0,0,0,0,0,0,1.591,1430,0,1430,216.5
"2022-02-24 00:25:00",0,26.22,3.998,0,0,0,0,0,0,0,0,1.887,1442,0,1442,217.1
"2022-02-24 00:26:00",0,26.31,3.854,0,0,0,0,0,0,0,0,1.796,1431,0,1431,216.4
"2022-02-24 00:27:00",0,26.44,3.987,0,0,0,0,0,0,0,0,1.796,1371,0,1371,216.2
"2022-02-24 00:28:00",0,26.34,4.189,0,0,0,0,0,0,0,0,1.875,1328,0,1328,216.3
"2022-02-24 00:29:00",0,26.26,4.171,0,0,0,0,0,0,0,0,1.841,1327,0,1327,216.1
"2022-02-24 00:30:00",0,26.32,4.164,0,0,0,0,0,0,0,0,1.75,1321,0,1321,215.8
"2022-02-24 00:31:00",0,26.37,4.176,0,0,0,0,0,0,0,0,1.727,1323,0,1323,215.6
"2022-02-24 00:32:00",0,26.26,4.091,0,0,0,0,0,0,0,0,1.693,1333,0,1333,215.6
"2022-02-24 00:33:00",0,26.23,4.148,0,0,0,0,0,0,0,0,1.739,1330,0,1330,215.7
"2022-02-24 00:34:00",0,26.26,4.227,0,0,0,0,0,0,0,0,1.852,1328,0,1328,216.4
"2022-02-24 00:35:00",0,26.28,4.223,0,0,0,0,0,0,0,0,1.841,1319,0,1319,216.5
"2022-02-24 00:36:00",0,26.29,4.144,0,0,0,0,0,0,0,0,1.693,1321,0,1321,216.6
"2022-02-24 00:37:00",0,26.28,4.111,0,0,0,0,0,0,0,0,1.784,1318,0,1318,216.6
