"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-13 00:00:00",0,27.17,-1.559,0,0,0,0,0,0,0,0,1.852,1497,0,1497,212.6
"2022-02-13 00:01:00",0,27.16,-1.627,0,0,0,0,0,0,0,0,1.909,1500,0,1500,212.8
"2022-02-13 00:02:00",0,27.25,-1.526,0,0,0,0,0,0,0,0,1.955,1486,0,1486,212.6
"2022-02-13 00:03:00",0,27.18,-1.524,0,0,0,0,0,0,0,0,1.557,1484,0,1484,212
"2022-02-13 00:04:00",0,27.14,-1.56,0,0,0,0,0,0,0,0,1.625,1483,0,1483,211.8
"2022-02-13 00:05:00",0,27.1,-1.6,0,0,0,0,0,0,0,0,1.818,1486,0,1486,211.7
"2022-02-13 00:06:00",0,27.13,-1.65,0,0,0,0,0,0,0,0,1.773,1485,0,1485,211.1
"2022-02-13 00:07:00",0,27.11,-1.534,0,0,0,0,0,0,0,0,1.614,1486,0,1486,210.9
"2022-02-13 00:08:00",0,27.1,-1.568,0,0,0,0,0,0,0,0,1.807,1486,0,1486,211.7
"2022-02-13 00:09:00",0,27.13,-1.428,0,0,0,0,0,0,0,0,1.489,1481,0,1481,211.4
"2022-02-13 00:10:00",0,27.14,-1.498,0,0,0,0,0,0,0,0,1.591,1481,0,1481,211.6
"2022-02-13 00:11:00",0,27.13,-1.435,0,0,0,0,0,0,0,0,1.796,1486,0,1486,212
"2022-02-13 00:12:00",0,27.18,-1.472,0,0,0,0,0,0,0,0,2,1480,0,1480,212.7
"2022-02-13 00:13:00",0,27.22,-1.573,0,0,0,0,0,0,0,0,1.818,1487,0,1487,212.3
"2022-02-13 00:14:00",0,27.21,-1.616,0,0,0,0,0,0,0,0,1.977,1440,0,1440,213.1
"2022-02-13 00:15:00",0,27.21,-1.249,0,0,0,0,0,0,0,0,1.852,1380,0,1380,212.8
"2022-02-13 00:16:00",0,27.2,-1.393,0,0,0,0,0,0,0,0,1.682,1383,0,1383,212.8
"2022-02-13 00:17:00",0,27.21,-1.331,0,0,0,0,0,0,0,0,1.977,1383,0,1383,213.1
"2022-02-13 00:18:00",0,27.22,-1.328,0,0,0,0,0,0,0,0,1.83,1383,0,1383,213.3
"2022-02-13 00:19:00",0,27.24,-1.469,0,0,0,0,0,0,0,0,1.75,1379,0,1379,213.5
"2022-02-13 00:20:00",0,27.23,-1.437,0,0,0,0,0,0,0,0,1.852,1377,0,1377,213.7
"2022-02-13 00:21:00",0,27.15,-1.461,0,0,0,0,0,0,0,0,1.818,1377,0,1377,213.6
"2022-02-13 00:22:00",0,27.11,-1.435,0,0,0,0,0,0,0,0,1.852,1374,0,1374,213.4
"2022-02-13 00:23:00",0,27.03,-1.356,0,0,0,0,0,0,0,0,1.818,1374,0,1374,213.5
"2022-02-13 00:24:00",0,26.97,-1.463,0,0,0,0,0,0,0,0,1.796,1375,0,1375,213.7
"2022-02-13 00:25:00",0,26.92,-1.504,0,0,0,0,0,0,0,0,1.818,1377,0,1377,214
"2022-02-13 00:26:00",0,26.97,-1.525,0,0,0,0,0,0,0,0,1.841,1371,0,1371,214
"2022-02-13 00:27:00",0,26.87,-1.377,0,0,0,0,0,0,0,0,1.875,1374,0,1374,214.1
"2022-02-13 00:28:00",0,26.9,-1.336,0,0,0,0,0,0,0,0,1.796,1366,0,1366,212.2
"2022-02-13 00:29:00",0,26.91,-1.286,0,0,0,0,0,0,0,0,1.784,1366,0,1366,212.2
"2022-02-13 00:30:00",0,26.92,-1.315,0,0,0,0,0,0,0,0,1.818,1364,0,1364,212.4
"2022-02-13 00:31:00",0,26.93,-1.299,0,0,0,0,0,0,0,0,2.012,1362,0,1362,212.1
"2022-02-13 00:32:00",0,27,-1.24,0,0,0,0,0,0,0,0,1.727,1361,0,1361,211.5
"2022-02-13 00:33:00",0,27,-1.1,0,0,0,0,0,0,0,0,1.739,1362,0,1362,211.1
"2022-02-13 00:34:00",0,26.96,-1.12,0,0,0,0,0,0,0,0,1.659,1363,0,1363,210.4
"2022-02-13 00:35:00",0,26.97,-1.175,0,0,0,0,0,0,0,0,1.83,1363,0,1363,210.9
"2022-02-13 00:36:00",0,27.01,-1.117,0,0,0,0,0,0,0,0,1.693,1359,0,1359,210.6
"2022-02-13 00:37:00",0,26.96,-1.157,0,0,0,0,0,0,0,0,1.864,1365,0,1365,210.6
