"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-22 00:00:00",0,25.06,5.108,0,0,0,0,0,0,0,0,1.364,184,0,184,216.5
"2022-02-22 00:01:00",0,25.04,5.161,0,0,0,0,0,0,0,0,1.375,182.9,0,182.9,216.3
"2022-02-22 00:02:00",0,25.03,5.176,0,0,0,0,0,0,0,0,1.364,183,0,183,215.3
"2022-02-22 00:03:00",0,25.14,5.208,0,0,0,0,0,0,0,0,1.375,183.1,0,183.1,215.5
"2022-02-22 00:04:00",0,25.2,5.227,0,0,0,0,0,0,0,0,1.409,183.4,0,183.4,215.8
"2022-02-22 00:05:00",0,25.27,5.324,0,0,0,0,0,0,0,0,1.387,182.3,0,182.3,215.5
"2022-02-22 00:06:00",0,25.17,5.363,0,0,0,0,0,0,0,0,1.421,184.1,0,184.1,215.4
"2022-02-22 00:07:00",0,25.16,5.368,0,0,0,0,0,0,0,0,1.409,182.1,0,182.1,215.9
"2022-02-22 00:08:00",0,25.23,5.404,0,0,0,0,0,0,0,0,1.387,188.9,0,188.9,215.9
"2022-02-22 00:09:00",0,25.17,5.438,0,0,0,0,0,0,0,0,1.375,182.9,0,182.9,215.9
"2022-02-22 00:10:00",0,25.11,5.315,0,0,0,0,0,0,0,0,1.398,182,0,182,215.7
"2022-02-22 00:11:00",0,25.07,5.429,0,0,0,0,0,0,0,0,1.364,182.3,0,182.3,215.7
"2022-02-22 00:12:00",0,25.19,5.432,0,0,0,0,0,0,0,0,1.409,129.7,0,129.7,216.4
"2022-02-22 00:13:00",0,25.2,5.492,0,0,0,0,0,0,0,0,1.409,80.8,0,80.8,216.3
"2022-02-22 00:14:00",0,25.22,5.508,0,0,0,0,0,0,0,0,1.409,80.6,0,80.6,216.3
"2022-02-22 00:15:00",0,25.14,5.466,0,0,0,0,0,0,0,0,1.375,80.8,0,80.8,216.4
"2022-02-22 00:16:00",0,25.18,5.418,0,0,0,0,0,0,0,0,1.364,82.1,0,82.1,215.8
"2022-02-22 00:17:00",0,25.23,5.417,0,0,0,0,0,0,0,0,1.375,80.3,0,80.3,216.9
"2022-02-22 00:18:00",0,25.21,5.363,0,0,0,0,0,0,0,0,1.364,80.9,0,80.9,216.5
"2022-02-22 00:19:00",0,25.28,5.436,0,0,0,0,0,0,0,0,1.375,81.1,0,81.1,216.5
"2022-02-22 00:20:00",0,25.27,5.381,0,0,0,0,0,0,0,0,1.375,80.8,0,80.8,216.8
"2022-02-22 00:21:00",0,25.26,5.363,0,0,0,0,0,0,0,0,1.364,81,0,81,217
"2022-02-22 00:22:00",0,25.3,5.324,0,0,0,0,0,0,0,0,1.375,144,0,144,217
"2022-02-22 00:23:00",0,25.29,5.186,0,0,0,0,0,0,0,0,1.375,194.6,0,194.6,216.4
"2022-02-22 00:24:00",0,25.24,5.135,0,0,0,0,0,0,0,0,1.375,289,0,289,216
"2022-02-22 00:25:00",0,25.22,5.038,0,0,0,0,0,0,0,0,1.364,282.7,0,282.7,216.1
"2022-02-22 00:26:00",0,25.26,5.001,0,0,0,0,0,0,0,0,1.375,284.8,0,284.8,216.2
"2022-02-22 00:27:00",0,25.26,5.102,0,0,0,0,0,0,0,0,1.375,285.3,0,285.3,215.8
"2022-02-22 00:28:00",0,25.26,5.066,0,0,0,0,0,0,0,0,1.364,285.4,0,285.4,215.6
"2022-02-22 00:29:00",0,25.31,5.058,0,0,0,0,0,0,0,0,1.364,284.9,0,284.9,215.9
"2022-02-22 00:30:00",0,25.37,5.112,0,0,0,0,0,0,0,0,1.375,285.6,0,285.6,216.1
"2022-02-22 00:31:00",0,25.42,5.112,0,0,0,0,0,0,0,0,1.443,285.3,0,285.3,216
"2022-02-22 00:32:00",0,25.43,5.195,0,0,0,0,0,0,0,0,1.375,284.5,0,284.5,215.1
"2022-02-22 00:33:00",0,25.41,5.2,0,0,0,0,0,0,0,0,1.398,285.7,0,285.7,216.1
"2022-02-22 00:34:00",0,25.38,5.148,0,0,0,0,0,0,0,0,1.364,286.8,0,286.8,215.5
"2022-02-22 00:35:00",0,25.39,5.178,0,0,0,0,0,0,0,0,1.364,285.7,0,285.7,216.1
"2022-02-22 00:36:00",0,25.35,5.041,0,0,0,0,0,0,0,0,1.398,285.7,0,285.7,216.6
"2022-02-22 00:37:00",0,25.33,5.092,0,0,0,0,0,0,0,0,1.387,286,0,286,216.3
