"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","17537","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Corrente_FV_Avg","FP_FV_Avg","Demanda_Avg","Excedente_Avg","Compra_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","A","adm","W","W","W","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-20 00:00:00",0,25.4,3.28,0,0,0,0,0,0,0,0,1.852,51.37,0,51.37,216.8
"2022-02-20 00:01:00",0,25.41,3.323,0,0,0,0,0,0,0,0,1.75,51.41,0,51.41,217.7
"2022-02-20 00:02:00",0,25.43,3.072,0,0,0,0,0,0,0,0,1.773,180.2,0,180.2,217.4
"2022-02-20 00:03:00",0,25.44,3.051,0,0,0,0,0,0,0,0,1.739,162.8,0,162.8,217.5
"2022-02-20 00:04:00",0,25.46,2.946,0,0,0,0,0,0,0,0,1.58,158.8,0,158.8,216.8
"2022-02-20 00:05:00",0,25.47,3.192,0,0,0,0,0,0,0,0,1.898,157.5,0,157.5,216.9
"2022-02-20 00:06:00",0,25.5,3.065,0,0,0,0,0,0,0,0,1.659,156.9,0,156.9,216.8
"2022-02-20 00:07:00",0,25.49,3.031,0,0,0,0,0,0,0,0,1.796,156.5,0,156.5,217.5
"2022-02-20 00:08:00",0,25.49,3.064,0,0,0,0,0,0,0,0,1.762,156.4,0,156.4,217.5
"2022-02-20 00:09:00",0,25.51,3.051,0,0,0,0,0,0,0,0,1.671,156,0,156,217.4
"2022-02-20 00:10:00",0,25.5,2.93,0,0,0,0,0,0,0,0,1.671,155.4,0,155.4,217.3
"2022-02-20 00:11:00",0,25.53,3.019,0,0,0,0,0,0,0,0,1.864,155.5,0,155.5,217.5
"2022-02-20 00:12:00",0,25.54,3.074,0,0,0,0,0,0,0,0,1.625,155.2,0,155.2,217.1
"2022-02-20 00:13:00",0,25.55,2.952,0,0,0,0,0,0,0,0,1.625,155,0,155,217.2
"2022-02-20 00:14:00",0,25.58,2.874,0,0,0,0,0,0,0,0,1.534,155.2,0,155.2,217.5
"2022-02-20 00:15:00",0,25.59,2.752,0,0,0,0,0,0,0,0,1.955,155.7,0,155.7,218.9
"2022-02-20 00:16:00",0,25.55,2.854,0,0,0,0,0,0,0,0,1.466,155.5,0,155.5,218.5
"2022-02-20 00:17:00",0,25.54,2.725,0,0,0,0,0,0,0,0,1.682,155.7,0,155.7,219.1
"2022-02-20 00:18:00",0,25.55,2.734,0,0,0,0,0,0,0,0,1.489,155.4,0,155.4,218.9
"2022-02-20 00:19:00",0,25.55,2.785,0,0,0,0,0,0,0,0,1.818,154.9,0,154.9,219
"2022-02-20 00:20:00",0,25.57,2.743,0,0,0,0,0,0,0,0,2.034,155.2,0,155.2,219.1
"2022-02-20 00:21:00",0,25.6,2.737,0,0,0,0,0,0,0,0,1.83,155.3,0,155.3,218.8
"2022-02-20 00:22:00",0,25.61,2.85,0,0,0,0,0,0,0,0,1.977,154.3,0,154.3,217.9
"2022-02-20 00:23:00",0,25.64,2.756,0,0,0,0,0,0,0,0,1.648,154.4,0,154.4,217.7
"2022-02-20 00:24:00",0,25.64,2.786,0,0,0,0,0,0,0,0,1.705,239.7,0,239.7,217.8
"2022-02-20 00:25:00",0,25.67,2.629,0,0,0,0,0,0,0,0,1.727,249.1,0,249.1,218.7
"2022-02-20 00:26:00",0,25.71,2.729,0,0,0,0,0,0,0,0,1.955,175,0,175,219.3
"2022-02-20 00:27:00",0,25.72,2.816,0,0,0,0,0,0,0,0,1.727,153.6,0,153.6,218.9
"2022-02-20 00:28:00",0,25.72,2.722,0,0,0,0,0,0,0,0,1.557,154.3,0,154.3,218.1
"2022-02-20 00:29:00",0,25.71,2.628,0,0,0,0,0,0,0,0,1.591,154.7,0,154.7,218.4
"2022-02-20 00:30:00",0,25.71,2.526,0,0,0,0,0,0,0,0,1.818,155.2,0,155.2,219.7
"2022-02-20 00:31:00",0,25.69,2.639,0,0,0,0,0,0,0,0,1.614,155.5,0,155.5,219.4
"2022-02-20 00:32:00",0,25.72,2.451,0,0,0,0,0,0,0,0,1.909,155.9,0,155.9,219.9
"2022-02-20 00:33:00",0,25.75,2.411,0,0,0,0,0,0,0,0,1.716,156.3,0,156.3,219.4
"2022-02-20 00:34:00",0,25.82,2.482,0,0,0,0,0,0,0,0,1.693,156.3,0,156.3,219.4
"2022-02-20 00:35:00",0,25.82,2.373,0,0,0,0,0,0,0,0,2.012,156.3,0,156.3,219.4
"2022-02-20 00:36:00",0,25.9,2.401,0,0,0,0,0,0,0,0,1.966,156.4,0,156.4,219.4
